id,title,type,genre,tmdb_score,popularity,vote_count,release_year,original_language
337,Antz,Movie,Animation,6.2,7.3111,4573,1998,en
849,Good Times,TV Show,Animation,6.1,8.8759,11,2024,en
300,Shark Tale,Movie,Animation,6.023,7.94,6492,2004,en
280,The Emoji Movie,Movie,Animation,5.422,8.227,3207,2017,en
946,PJ Masks,TV Show,Animation,5.1,8.5813,49,2015,en
1073,"Dr. Seuss's Red Fish, Blue Fish",TV Show,Animation,0.0,4.8977,0,2025,en
738,Pokémon Horizons,TV Show,Comedy,9.0,18.064,86,2023,ja
1054,The Good Bad Mother,TV Show,Comedy,8.9,5.4853,163,2023,ko
645,The Fragrant Flower Blooms with Dignity,TV Show,Comedy,8.8,59.419,61,2025,ja
1096,Reply 1988,TV Show,Comedy,8.8,4.8364,188,2015,ko
707,One Piece,TV Show,Comedy,8.7,22.0537,4983,1999,ja
778,Fullmetal Alchemist: Brotherhood,TV Show,Comedy,8.7,13.5315,2250,2009,ja
980,The Winning Try,TV Show,Comedy,8.7,6.7657,11,2025,ko
892,Slam Dunk,TV Show,Comedy,8.647,10.0168,932,1993,ja
632,Dan Da Dan,TV Show,Comedy,8.6,76.8948,654,2024,ja
724,Fighting Spirit,TV Show,Comedy,8.6,20.2859,1138,2000,ja
808,Haikyu!!,TV Show,Comedy,8.6,12.0237,1427,2014,ja
813,Mr. Queen,TV Show,Comedy,8.6,11.0604,449,2020,ko
917,Your Lie in April,TV Show,Comedy,8.6,8.3192,1066,2014,ja
828,Scissor Seven,TV Show,Comedy,8.588,11.2536,733,2018,zh
125,Love Untangled,Movie,Comedy,8.569,56.5032,73,2025,ko
850,Dr. STONE,TV Show,Comedy,8.547,9.0086,1557,2019,ja
824,Vincenzo,TV Show,Comedy,8.524,9.2341,1018,2021,ko
825,Crash Landing on You,TV Show,Comedy,8.519,10.8194,835,2019,ko
984,It's Okay to Not Be Okay,TV Show,Comedy,8.519,7.1376,1409,2020,ko
699,BoJack Horseman,TV Show,Comedy,8.5,22.431,2625,2014,en
753,My Demon,TV Show,Comedy,8.5,16.6906,579,2023,ko
773,Witch Watch,TV Show,Comedy,8.5,17.1559,15,2025,ja
807,Delicious in Dungeon,TV Show,Comedy,8.5,11.7793,255,2024,ja
809,Mob Psycho 100,TV Show,Comedy,8.5,12.1956,1195,2016,ja
901,The Quintessential Quintuplets,TV Show,Comedy,8.5,8.3373,722,2019,ja
973,Hospital Playlist,TV Show,Comedy,8.5,7.0224,150,2020,ko
1049,Hotel Del Luna,TV Show,Comedy,8.5,5.9324,586,2019,ko
1078,The Trauma Code: Heroes on Call,TV Show,Comedy,8.5,6.0706,107,2025,ko
145,Parasite,Movie,Comedy,8.497,18.7137,19463,2019,ko
854,Black Clover,TV Show,Comedy,8.497,9.8332,1987,2017,ja
802,Business Proposal,TV Show,Comedy,8.459,13.1469,653,2022,ko
1060,Kuroko's Basketball,TV Show,Comedy,8.426,6.2819,569,2012,ja
128,Kontrabida Academy,Movie,Comedy,8.4,53.099,4,2025,tl
771,Drake & Josh,TV Show,Comedy,8.4,13.5996,1892,2004,en
833,Queen of Tears,TV Show,Comedy,8.4,10.3474,410,2024,ko
955,Komi Can't Communicate,TV Show,Comedy,8.4,8.1038,525,2021,ja
1056,Great Teacher Onizuka,TV Show,Comedy,8.4,6.5146,230,1999,ja
1076,Tale of the Nine Tailed,TV Show,Comedy,8.4,5.0931,469,2020,ko
1108,Trollhunters: Tales of Arcadia,TV Show,Comedy,8.4,5.5552,1114,2016,en
621,Wednesday,TV Show,Comedy,8.391,447.3648,9737,2022,en
121,KPop Demon Hunters,Movie,Comedy,8.331,176.5429,1371,2025,en
971,Dorohedoro,TV Show,Comedy,8.32,6.343,366,2020,ja
1105,The Amazing Digital Circus,TV Show,Comedy,8.318,5.1026,110,2023,en
692,Heartland,TV Show,Comedy,8.3,26.6476,565,2007,en
729,Henry Danger,TV Show,Comedy,8.3,20.6357,1121,2014,en
794,Teenage Mutant Ninja Turtles,TV Show,Comedy,8.3,12.5223,750,2012,en
812,MASHLE: MAGIC AND MUSCLES,TV Show,Comedy,8.3,12.525,565,2023,ja
867,Boys Over Flowers,TV Show,Comedy,8.3,8.7098,1781,2009,ko
903,Wakfu,TV Show,Comedy,8.3,7.794,105,2008,fr
975,Doctor Slump,TV Show,Comedy,8.3,5.9702,108,2024,ko
1016,The Disastrous Life of Saiki K.,TV Show,Comedy,8.3,6.9013,343,2016,ja
1047,The Parkers,TV Show,Comedy,8.3,5.6501,31,1999,en
659,Seinfeld,TV Show,Comedy,8.249,42.9138,2160,1989,en
412,Klaus,Movie,Comedy,8.235,5.8534,4347,2019,en
674,Brooklyn Nine-Nine,TV Show,Comedy,8.219,32.589,3673,2013,en
671,Cobra Kai,TV Show,Comedy,8.213,33.4935,6697,2018,en
830,Dragon Ball DAIMA,TV Show,Comedy,8.208,10.5745,524,2024,ja
469,I am the Secret in Your Heart,Movie,Comedy,8.2,4.9653,5,2024,zh
626,Shameless,TV Show,Comedy,8.2,120.894,3002,2011,en
654,Sex Education,TV Show,Comedy,8.2,43.9884,7579,2019,en
742,King the Land,TV Show,Comedy,8.2,17.5896,544,2023,ko
747,My Little Pony: Friendship Is Magic,TV Show,Comedy,8.2,18.4245,689,2010,en
788,Victorious,TV Show,Comedy,8.2,12.5945,1669,2010,en
907,Castaway Diva,TV Show,Comedy,8.2,7.3208,61,2023,ko
983,Captain Tsubasa,TV Show,Comedy,8.2,6.6945,703,2018,ja
990,Hometown Cha-Cha-Cha,TV Show,Comedy,8.2,6.7123,591,2021,ko
993,Blue Box,TV Show,Comedy,8.2,6.9469,52,2024,ja
1009,The Double,TV Show,Comedy,8.2,6.1294,31,2024,zh
1018,Mr. Plankton,TV Show,Comedy,8.2,6.1952,97,2024,ko
642,SAKAMOTO DAYS,TV Show,Comedy,8.117,53.1436,227,2025,ja
661,How I Met Your Mother,TV Show,Comedy,8.1,39.4408,5347,2005,en
791,Destined with You,TV Show,Comedy,8.1,12.3158,206,2023,ko
856,Zoey 101,TV Show,Comedy,8.1,10.4536,1047,2005,en
859,Falling Into Your Smile,TV Show,Comedy,8.1,9.6452,96,2021,zh
884,Cells at Work!,TV Show,Comedy,8.1,9.6354,287,2018,ja
1014,Atypical,TV Show,Comedy,8.1,7.141,1159,2017,en
1019,Inside Job,TV Show,Comedy,8.1,6.8094,902,2021,en
858,Never Have I Ever,TV Show,Comedy,8.088,10.3915,1810,2020,en
800,"XO, Kitty",TV Show,Comedy,8.068,12.5393,541,2023,en
652,Young Sheldon,TV Show,Comedy,8.048,46.3127,2789,2017,en
703,Case Closed (Detective Conan),TV Show,Comedy,8.004,25.0237,711,1996,ja
446,Jordan Jensen: Take Me With You,Movie,Comedy,8.0,6.5863,6,2025,en
721,Love Next Door,TV Show,Comedy,8.0,19.586,195,2024,ko
722,iCarly,TV Show,Comedy,8.0,21.0529,1489,2007,en
741,Ginny & Georgia,TV Show,Comedy,8.0,18.4128,1709,2021,en
750,The Thundermans,TV Show,Comedy,8.0,17.3562,578,2013,en
896,Ratu Ratu Queens: The Series,TV Show,Comedy,8.0,8.3528,2,2025,id
977,Pernille,TV Show,Comedy,8.0,7.2157,33,2021,no
1008,Aema,TV Show,Comedy,8.0,5.9476,9,2025,ko
1111,Scott Pilgrim Takes Off,TV Show,Comedy,8.0,4.8623,345,2023,en
852,The Good Place,TV Show,Comedy,7.97,10.1795,1793,2016,en
731,Archer,TV Show,Comedy,7.957,19.4792,1343,2009,en
711,Ninjago: Masters of Spinjitzu,TV Show,Comedy,7.939,21.5226,748,2012,en
1053,Community Squad,TV Show,Comedy,7.911,6.293,63,2023,es
240,La La Land,Movie,Comedy,7.9,9.815,17491,2016,en
391,Cells at Work!,Movie,Comedy,7.9,6.7259,42,2024,ja
646,Gilmore Girls,TV Show,Comedy,7.9,52.5632,1143,2000,en
765,Arrested Development,TV Show,Comedy,7.9,15.6982,1517,2003,en
796,Goosebumps,TV Show,Comedy,7.9,11.8023,606,1995,en
919,Gabby's Dollhouse,TV Show,Comedy,7.9,8.5465,72,2021,en
926,The Gentlemen,TV Show,Comedy,7.9,8.299,622,2024,en
1067,The Venture Bros.,TV Show,Comedy,7.9,7.1948,219,2004,en
1101,Busted!,TV Show,Comedy,7.9,4.9852,36,2018,ko
616,Wish Dragon,Movie,Comedy,7.881,4.9867,1405,2021,en
752,The Loud House,TV Show,Comedy,7.846,15.4993,547,2016,en
1059,One Day at a Time,TV Show,Comedy,7.804,5.5744,179,2017,en
831,Good Girls,TV Show,Comedy,7.8,11.7829,646,2018,en
887,Welcome to Waikiki,TV Show,Comedy,7.8,9.402,90,2018,ko
931,Avatar the Last Airbender,TV Show,Comedy,7.8,8.0639,971,2024,en
940,The Heirs,TV Show,Comedy,7.8,7.576,638,2013,ko
941,The Heirs,TV Show,Comedy,7.8,7.576,638,2013,ko
965,Danger Force,TV Show,Comedy,7.8,7.6159,278,2020,en
999,Hey Duggee,TV Show,Comedy,7.8,6.8287,16,2014,en
1027,Insatiable,TV Show,Comedy,7.8,6.0951,1660,2018,en
563,Bajrangi Bhaijaan,Movie,Comedy,7.789,5.5153,507,2015,hi
141,Shrek,Movie,Comedy,7.752,24.5795,17954,2001,en
837,Lupin,TV Show,Comedy,7.73,13.1762,2395,2021,fr
314,The Blues Brothers,Movie,Comedy,7.727,7.0278,4373,1980,en
1070,The Game,TV Show,Comedy,7.718,6.748,39,2006,en
570,PK,Movie,Comedy,7.716,4.9113,1059,2014,hi
480,Officer Black Belt,Movie,Comedy,7.7,5.5825,312,2024,ko
614,Hustle,Movie,Comedy,7.7,5.2761,2675,2022,en
775,Grace and Frankie,TV Show,Comedy,7.7,13.7763,343,2015,en
811,Big Mouth,TV Show,Comedy,7.7,12.6975,1150,2017,en
997,Trailer Park Boys,TV Show,Comedy,7.7,7.4665,288,2001,en
397,The Gentlemen,Movie,Comedy,7.673,6.0042,6203,2020,en
723,Orange Is the New Black,TV Show,Comedy,7.656,16.8275,2658,2013,en
842,Emily in Paris,TV Show,Comedy,7.63,10.8493,1444,2020,en
390,Groundhog Day,Movie,Comedy,7.6,6.3564,8404,1993,en
405,Ferris Bueller's Day Off,Movie,Comedy,7.6,6.3653,5123,1986,en
701,The Fairly OddParents,TV Show,Comedy,7.6,23.6549,1046,2001,en
866,Martin,TV Show,Comedy,7.6,10.376,121,1992,en
879,YAIBA: Samurai Legend,TV Show,Comedy,7.6,9.9493,11,2025,ja
899,Zom 100: Bucket List of the Dead,TV Show,Comedy,7.6,8.0417,163,2023,ja
938,Pedro El Escamoso,TV Show,Comedy,7.6,7.3224,39,2001,es
1038,Blue Mountain State,TV Show,Comedy,7.6,5.8579,429,2010,en
1081,Kim's Convenience,TV Show,Comedy,7.6,6.336,144,2016,en
329,To All the Boys I've Loved Before,Movie,Comedy,7.599,6.7739,8573,2018,en
1001,Uncle from Another World,TV Show,Comedy,7.599,6.1628,121,2022,ja
578,Zindagi Na Milegi Dobara,Movie,Comedy,7.591,6.3879,375,2011,hi
948,The Residence,TV Show,Comedy,7.583,7.7831,211,2025,en
499,Wallace & Gromit: Vengeance Most Fowl,Movie,Comedy,7.516,6.1657,545,2024,en
383,Fatherhood,Movie,Comedy,7.508,6.1028,1475,2021,en
545,Instant Family,Movie,Comedy,7.5,5.1204,3098,2018,en
712,Men on a Mission,TV Show,Comedy,7.5,24.3354,37,2015,ko
779,Long Story Short,TV Show,Comedy,7.5,16.3128,13,2025,en
782,Rebelde,TV Show,Comedy,7.5,16.8985,448,2022,es
992,Kung Fu Panda: The Dragon Knight,TV Show,Comedy,7.5,5.3981,240,2022,en
1035,Great Pretender,TV Show,Comedy,7.5,8.4386,124,2020,ja
1037,Rita,TV Show,Comedy,7.5,7.0508,83,2012,da
1119,Santa Clarita Diet,TV Show,Comedy,7.5,4.791,756,2017,en
443,Willy Wonka & the Chocolate Factory,Movie,Comedy,7.477,6.7731,3762,1971,en
902,Disenchantment,TV Show,Comedy,7.44,9.2802,1208,2018,en
290,Leo,Movie,Comedy,7.401,8.2332,1271,2023,en
236,Through My Window,Movie,Comedy,7.4,9.5918,3260,2022,es
745,The Naked Director,TV Show,Comedy,7.4,17.2805,178,2019,ja
929,A Series of Unfortunate Events,TV Show,Comedy,7.4,9.1558,951,2017,en
943,The Ranch,TV Show,Comedy,7.4,6.204,259,2016,en
949,Valeria,TV Show,Comedy,7.4,7.4977,239,2020,es
978,Dawn of the Croods,TV Show,Comedy,7.4,7.2236,96,2015,en
981,Fuller House,TV Show,Comedy,7.4,7.2161,555,2016,en
1106,Krapopolis,TV Show,Comedy,7.4,5.6884,33,2023,en
683,Sex and the City,TV Show,Comedy,7.39,29.0137,2081,1998,en
755,Home Improvement,TV Show,Comedy,7.386,15.7967,660,1991,en
158,Bad Boys: Ride or Die,Movie,Comedy,7.366,15.865,3033,2024,en
496,Dazed and Confused,Movie,Comedy,7.318,5.5691,2140,1993,en
164,Shrek 2,Movie,Comedy,7.301,15.6456,12896,2004,en
208,Despicable Me,Movie,Comedy,7.3,11.3889,15574,2010,en
684,Mom,TV Show,Comedy,7.3,26.7098,606,2013,en
754,Girlfriends,TV Show,Comedy,7.3,15.0536,40,2000,en
967,Clean with Passion for Now,TV Show,Comedy,7.3,7.2388,60,2018,ko
1086,GLOW,TV Show,Comedy,7.3,6.3023,403,2017,en
416,Yeh Jawaani Hai Deewani,Movie,Comedy,7.274,6.8126,276,2013,hi
382,Clueless,Movie,Comedy,7.268,5.9114,4606,1995,en
351,The Kissing Booth,Movie,Comedy,7.2,7.1088,7332,2018,en
393,Sing: Thriller,Movie,Comedy,7.2,6.6841,182,2024,en
655,The Graham Norton Show,TV Show,Comedy,7.2,42.7911,271,2007,en
776,Franklin & Bash,TV Show,Comedy,7.2,13.3212,82,2011,en
889,Beyblade X,TV Show,Comedy,7.2,8.4888,8,2023,ja
910,Beyblade X,TV Show,Comedy,7.2,8.4888,8,2023,ja
928,Grizzy & the Lemmings,TV Show,Comedy,7.2,9.8563,29,2016,fr
693,Young Millionaires,TV Show,Comedy,7.115,24.4092,13,2025,fr
457,Paddington,Movie,Comedy,7.113,5.3518,3980,2014,en
137,My Oxford Year,Movie,Comedy,7.11,25.404,408,2025,en
122,The Wrong Paris,Movie,Comedy,7.1,109.0683,44,2025,en
245,Sing,Movie,Comedy,7.1,9.2566,8197,2016,en
364,The School for Good and Evil,Movie,Comedy,7.1,7.1596,1313,2022,en
557,Om Shanti Om,Movie,Comedy,7.1,4.9577,368,2007,hi
844,Dragons: Rescue Riders,TV Show,Comedy,7.1,10.7089,15,2019,en
932,The Smurfs,TV Show,Comedy,7.1,7.5309,183,2021,fr
451,The Man from U.N.C.L.E.,Movie,Comedy,7.083,4.9093,6549,2015,en
554,Don't Look Up,Movie,Comedy,7.068,6.2275,8765,2021,en
216,Rush Hour,Movie,Comedy,7.055,10.0208,5303,1998,en
194,Glass Onion: A Knives Out Mystery,Movie,Comedy,7.042,12.0279,6086,2022,en
157,Charlie and the Chocolate Factory,Movie,Comedy,7.041,15.9248,15643,2005,en
783,A Different World,TV Show,Comedy,7.029,13.1731,68,1987,en
183,Megamind,Movie,Comedy,7.009,13.0161,7138,2010,en
532,The Adam Project,Movie,Comedy,7.009,4.9807,4625,2022,en
134,Despicable Me 4,Movie,Comedy,7.0,31.1078,2910,2024,en
166,Beetlejuice Beetlejuice,Movie,Comedy,7.0,14.8177,2724,2024,en
174,The Garfield Movie,Movie,Comedy,7.0,13.2857,1321,2024,en
375,American Graffiti,Movie,Comedy,7.0,6.4068,1507,1973,en
413,Animal House,Movie,Comedy,7.0,6.4815,1592,1978,en
503,Uma Maheswara Ugra Roopasya,Movie,Comedy,7.0,4.9382,13,2020,te
882,BUNK'D: Learning the Ropes,TV Show,Comedy,7.0,9.2296,130,2015,en
945,The Conners,TV Show,Comedy,7.0,7.9882,118,2018,en
957,Obliterated,TV Show,Comedy,7.0,7.6507,185,2023,en
241,Mamma Mia!,Movie,Comedy,6.976,8.7021,6770,2008,en
612,The Life List,Movie,Comedy,6.964,4.6538,491,2025,en
439,Chicken Run: Dawn of the Nugget,Movie,Comedy,6.943,6.5623,824,2023,en
182,White Chicks,Movie,Comedy,6.934,12.379,4249,2004,en
124,Gold Rush Gang,Movie,Comedy,6.9,62.5651,20,2025,th
203,The Bad Guys: Haunted Heist,Movie,Comedy,6.9,11.431,139,2024,en
248,Despicable Me 2,Movie,Comedy,6.9,8.9518,11626,2013,en
266,Focus,Movie,Comedy,6.9,8.4318,8038,2015,en
433,Through My Window 3: Looking at You,Movie,Comedy,6.9,5.8758,630,2024,es
603,Golden Kamuy,Movie,Comedy,6.9,4.887,77,2024,ja
962,Portlandia,TV Show,Comedy,6.9,7.3965,156,2011,en
1071,A.P. Bio,TV Show,Comedy,6.9,5.8611,176,2018,en
386,A Perfect Pairing,Movie,Comedy,6.854,6.4466,572,2022,en
832,Masha and the Bear,TV Show,Comedy,6.851,11.8328,407,2009,ru
257,Paddington in Peru,Movie,Comedy,6.85,8.0986,496,2024,en
370,Hotel Transylvania 3: Summer Vacation,Movie,Comedy,6.849,6.5769,4566,2018,en
204,Fast & Furious Presents: Hobbs & Shaw,Movie,Comedy,6.847,11.4946,7481,2019,en
175,Anyone But You,Movie,Comedy,6.839,13.6971,2719,2023,en
312,We're the Millers,Movie,Comedy,6.835,7.8755,9137,2013,en
308,Hit Man,Movie,Comedy,6.8,7.6031,1392,2024,en
523,Roald Dahl's Matilda the Musical,Movie,Comedy,6.8,5.3275,760,2022,en
553,Fast Times at Ridgemont High,Movie,Comedy,6.8,5.5822,1299,1982,en
803,Younger,TV Show,Comedy,6.8,13.7262,215,2015,en
898,Pororo the Little Penguin,TV Show,Comedy,6.8,7.9549,8,2003,ko
930,The Steve Harvey Show,TV Show,Comedy,6.8,7.2068,24,1996,en
979,Chi's Sweet Home,TV Show,Comedy,6.8,6.8122,17,2008,ja
437,Nonnas,Movie,Comedy,6.774,5.9494,367,2025,en
259,Red Notice,Movie,Comedy,6.759,8.8661,6096,2021,en
181,Rush Hour 2,Movie,Comedy,6.754,13.5249,4338,2001,en
481,Harold and the Purple Crayon,Movie,Comedy,6.737,5.4656,310,2024,en
230,Plankton: The Movie,Movie,Comedy,6.72,9.4244,123,2025,en
129,The Thursday Murder Club,Movie,Comedy,6.704,44.4833,451,2025,en
296,Liar Liar,Movie,Comedy,6.704,7.8174,5952,1997,en
426,One of Them Days,Movie,Comedy,6.7,6.2641,204,2025,en
487,A California Christmas: City Lights,Movie,Comedy,6.7,5.6444,180,2021,en
495,Greg Davies: You Magnificent Beast,Movie,Comedy,6.7,5.7025,44,2018,en
533,Still Time,Movie,Comedy,6.7,5.6449,343,2023,it
805,That '90s Show,TV Show,Comedy,6.7,8.2664,188,2023,en
982,The Jamie Foxx Show,TV Show,Comedy,6.7,7.1372,30,1996,en
304,Wayne's World,Movie,Comedy,6.699,7.7018,2342,1992,en
408,Beverly Hills Cop: Axel F,Movie,Comedy,6.686,6.969,1296,2024,en
138,Happy Gilmore 2,Movie,Comedy,6.673,24.4786,712,2025,en
217,Happy Gilmore,Movie,Comedy,6.671,9.4124,3088,1996,en
460,Spellbound,Movie,Comedy,6.667,5.616,276,2024,en
991,FUBAR,TV Show,Comedy,6.661,6.9918,470,2023,en
268,Old School,Movie,Comedy,6.609,8.9324,1966,2003,en
342,Through My Window: Across the Sea,Movie,Comedy,6.6,6.8713,913,2023,es
373,The Bad Guys: A Very Bad Holiday,Movie,Comedy,6.6,6.9564,143,2023,en
384,Weird Science,Movie,Comedy,6.6,5.4627,1457,1985,en
453,Kaamyaab,Movie,Comedy,6.6,5.8074,17,2020,hi
581,Nitham Oru Vaanam,Movie,Comedy,6.6,5.0995,10,2022,ta
597,Bhool Bhulaiyaa,Movie,Comedy,6.6,4.5014,185,2007,hi
611,Sun Dogs,Movie,Comedy,6.6,5.798,95,2017,en
998,Doctor Climax,TV Show,Comedy,6.6,6.3365,13,2024,th
165,American Pie,Movie,Comedy,6.597,13.0856,7953,1999,en
381,Puss in Boots,Movie,Comedy,6.582,8.101,4289,2011,en
880,Reba,TV Show,Comedy,6.564,9.1145,102,2001,en
274,2 Guns,Movie,Comedy,6.539,7.5442,4289,2013,en
344,Orion and the Dark,Movie,Comedy,6.532,7.0711,585,2024,en
572,Bridesmaids,Movie,Comedy,6.519,4.764,4491,2011,en
1045,Space Force,TV Show,Comedy,6.516,4.9535,763,2020,en
512,He's All That,Movie,Comedy,6.505,5.0924,1429,2021,en
171,Penguins of Madagascar,Movie,Comedy,6.5,14.8077,4309,2014,en
272,A Night at the Roxbury,Movie,Comedy,6.5,8.7392,942,1998,en
295,The Spooky Tale of Captain Underpants: Hack-a-ween,Movie,Comedy,6.5,7.3654,26,2019,en
310,Heart Eyes,Movie,Comedy,6.5,7.1866,317,2025,en
438,Blue Streak,Movie,Comedy,6.5,6.0673,1546,1999,en
520,A Futile and Stupid Gesture,Movie,Comedy,6.5,3.9113,347,2018,en
804,The Bernie Mac Show,TV Show,Comedy,6.5,11.7212,63,2001,en
234,Rush Hour 3,Movie,Comedy,6.488,10.5396,3487,2007,en
377,Ghostbusters: Frozen Empire,Movie,Comedy,6.474,6.298,1913,2024,en
251,Back in Action,Movie,Comedy,6.458,9.5077,1337,2025,en
352,Lift,Movie,Comedy,6.447,7.4322,1352,2024,en
589,Cloudy with a Chance of Meatballs 2,Movie,Comedy,6.441,6.9359,3339,2013,en
594,Minions,Movie,Comedy,6.415,4.9805,10816,2015,en
429,Freelance,Movie,Comedy,6.412,6.2086,1075,2023,en
306,Murder Mystery 2,Movie,Comedy,6.411,7.5208,1828,2023,en
428,Family Switch,Movie,Comedy,6.401,6.1232,709,2023,en
462,Woody Woodpecker Goes to Camp,Movie,Comedy,6.4,5.7391,180,2024,en
900,Johnny Test,TV Show,Comedy,6.4,9.8756,234,2005,en
193,Grown Ups,Movie,Comedy,6.397,11.858,6405,2010,en
185,Shrek Forever After,Movie,Comedy,6.387,12.061,7649,2010,en
398,Fixed,Movie,Comedy,6.366,6.2017,98,2025,en
325,6 Underground,Movie,Comedy,6.345,6.7373,4956,2019,en
409,The Other Guys,Movie,Comedy,6.314,5.9954,4340,2010,en
466,Ride Along 2,Movie,Comedy,6.3,5.4634,1733,2016,en
190,Shrek the Third,Movie,Comedy,6.297,11.5755,9394,2007,en
427,Knocked Up,Movie,Comedy,6.296,6.3266,4087,2007,en
1030,The Garfield Show,TV Show,Comedy,6.286,7.1319,105,2009,en
610,Tu Jhoothi Main Makkaar,Movie,Comedy,6.283,5.0912,205,2023,hi
472,Murder Mystery,Movie,Comedy,6.272,6.1501,4598,2019,en
341,American Pie 2,Movie,Comedy,6.247,7.0702,5079,2001,en
424,Incoming,Movie,Comedy,6.221,5.9545,314,2024,en
388,Old Dads,Movie,Comedy,6.209,6.7375,399,2023,en
262,Here Comes the Boom,Movie,Comedy,6.206,7.5119,1505,2012,en
218,Kill Tony: Mayhem at Madison Square Garden,Movie,Comedy,6.2,9.6107,5,2025,en
337,Antz,Movie,Comedy,6.2,7.3111,4573,1998,en
365,Road Trip,Movie,Comedy,6.2,6.4839,2040,2000,en
387,The Interview,Movie,Comedy,6.187,6.0057,5989,2014,en
359,Neighbors,Movie,Comedy,6.186,6.4787,7062,2014,en
468,Billy Madison,Movie,Comedy,6.184,5.6732,1708,1995,en
187,Grown Ups 2,Movie,Comedy,6.147,12.148,4502,2013,en
535,Christmas with the Kranks,Movie,Comedy,6.143,5.7331,1222,2004,en
461,The Union,Movie,Comedy,6.122,5.8513,1035,2024,en
302,Tower Heist,Movie,Comedy,6.11,6.8263,3043,2011,en
368,The Persian Version,Movie,Comedy,6.1,6.5266,32,2023,en
774,Girls5eva,TV Show,Comedy,6.1,15.6222,55,2021,en
849,Good Times,TV Show,Comedy,6.1,8.8759,11,2024,en
510,Wayne's World 2,Movie,Comedy,6.095,5.6923,1095,1993,en
463,Journey to the Center of the Earth,Movie,Comedy,6.078,6.0267,4964,2008,en
494,A Million Ways to Die in the West,Movie,Comedy,6.052,6.5962,4223,2014,en
300,Shark Tale,Movie,Comedy,6.023,7.94,6492,2004,en
127,Inspector Zende,Movie,Comedy,6.0,44.9809,6,2025,hi
548,Metro... In Dino,Movie,Comedy,6.0,4.5221,8,2025,hi
571,Spy Kids: Armageddon,Movie,Comedy,6.0,4.8189,160,2023,en
529,We Can Be Heroes,Movie,Comedy,5.982,5.5758,791,2020,en
517,The Package,Movie,Comedy,5.932,5.246,1218,2018,en
144,Almost Cops,Movie,Comedy,5.906,22.0817,144,2025,nl
471,Stuck Together,Movie,Comedy,5.9,6.5422,419,2021,fr
582,Dennis the Menace,Movie,Comedy,5.873,5.0386,1509,1993,en
396,R.I.P.D.,Movie,Comedy,5.85,6.0475,4131,2013,en
595,Saakini Daakini,Movie,Comedy,5.8,4.527,13,2022,te
335,The Happytime Murders,Movie,Comedy,5.798,6.7803,1041,2018,en
447,Ibiza,Movie,Comedy,5.717,4.9758,1171,2018,en
148,Fantasy Football Ruined Our Lives,Movie,Comedy,5.705,18.1379,61,2025,it
160,Planet Single: Greek Adventure,Movie,Comedy,5.7,15.0714,13,2025,pl
511,Aloha,Movie,Comedy,5.514,5.2477,2096,2015,en
280,The Emoji Movie,Movie,Comedy,5.422,8.227,3207,2017,en
522,Sex Tape,Movie,Comedy,5.414,5.2158,4122,2014,en
392,Superstar,Movie,Comedy,5.3,6.8442,296,1999,en
254,The Ridiculous 6,Movie,Comedy,5.2,8.5156,1459,2015,en
922,Chelsea,TV Show,Comedy,5.1,7.9422,73,2016,en
569,Sarbath,Movie,Comedy,5.0,4.9601,6,2021,ta
579,Veere Di Wedding,Movie,Comedy,4.8,4.7234,38,2018,hi
293,Cats,Movie,Comedy,4.091,7.6761,1011,2019,en
565,The Platform,Movie,Comedy,0.0,4.9298,0,2025,en
650,Diary of a Ditched Girl,TV Show,Comedy,0.0,48.557,0,2025,sv
797,Kiss or Die,TV Show,Comedy,0.0,11.823,0,2025,ja
718,Queen Mantis,TV Show,Crime,9.0,20.4217,4,2025,ko
627,Breaking Bad,TV Show,Crime,8.919,110.2441,16073,2008,en
667,Better Call Saul,TV Show,Crime,8.693,35.321,5843,2015,en
918,Monster,TV Show,Crime,8.535,10.2602,677,2004,ja
647,Peaky Blinders,TV Show,Crime,8.528,49.6395,10547,2013,en
914,Girl from Nowhere,TV Show,Crime,8.5,7.7008,904,2018,th
1017,Love Con Revenge,TV Show,Crime,8.5,5.6705,2,2025,en
1069,Beauty and the Bester,TV Show,Crime,8.5,6.0335,2,2025,en
639,Lucifer,TV Show,Crime,8.444,68.6729,15115,2016,en
719,Dark,TV Show,Crime,8.42,21.6017,7098,2017,de
700,Riverdale,TV Show,Crime,8.4,26.4686,13595,2017,en
1044,When the Phone Rings,TV Show,Crime,8.4,6.2553,251,2024,ko
834,Bloodhounds,TV Show,Crime,8.318,9.816,449,2023,ko
838,Fire Country,TV Show,Crime,8.3,10.1234,137,2022,en
1114,Stranger,TV Show,Crime,8.3,5.4831,181,2017,ko
690,White Collar,TV Show,Crime,8.251,31.488,1455,2009,en
695,Mr. Robot,TV Show,Crime,8.251,22.4031,4958,2015,en
674,Brooklyn Nine-Nine,TV Show,Crime,8.219,32.589,3673,2013,en
733,Ozark,TV Show,Crime,8.212,18.6902,2528,2017,en
770,Light the Night,TV Show,Crime,8.2,8.82,52,2021,zh
787,El marginal,TV Show,Crime,8.2,11.5865,410,2016,es
912,My Name,TV Show,Crime,8.2,7.4222,973,2021,ko
146,The Departed,Movie,Crime,8.159,15.6338,15520,2006,en
628,Prison Break,TV Show,Crime,8.1,108.3591,5576,2005,en
641,S.W.A.T.,TV Show,Crime,8.1,61.6658,1503,2017,en
